name,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,precipitation_sum
Melipilla,2017-01-05,28.6,13.7,20.6,28.9,0.0
Melipilla,2017-01-06,26.8,13.1,19.9,27.6,0.0
Melipilla,2017-01-07,27.6,13.5,20.2,29.1,0.0
Melipilla,2017-01-08,28.2,14.3,20.2,29.7,0.0
Melipilla,2017-01-09,29.0,14.0,21.0,31.2,0.0
Melipilla,2017-01-10,29.0,15.8,21.1,30.5,0.0
Melipilla,2017-01-11,31.5,14.8,22.2,31.9,0.0
Melipilla,2017-01-12,31.2,14.2,23.1,31.3,0.0
Melipilla,2017-01-13,34.7,19.0,25.8,34.5,0.0
Melipilla,2017-01-14,28.1,16.4,21.5,29.1,0.0
Melipilla,2017-01-15,27.9,12.4,19.5,28.3,0.0
Melipilla,2017-01-16,28.0,14.2,20.4,29.2,0.0
Melipilla,2017-01-17,35.2,14.9,25.1,33.1,0.0
Melipilla,2017-01-18,31.3,17.9,23.9,32.1,0.0
Melipilla,2017-01-19,34.1,16.3,23.8,33.9,0.0
Melipilla,2017-01-20,36.2,16.3,24.9,35.5,0.0
Melipilla,2017-01-21,29.6,16.6,22.3,31.9,0.0
Melipilla,2017-01-22,27.0,14.4,20.5,28.8,0.0
Melipilla,2017-01-23,28.5,15.3,21.4,30.4,0.0
Melipilla,2017-01-24,32.9,15.6,24.6,32.5,0.0
Melipilla,2017-01-25,32.6,19.9,25.0,35.4,0.0
Melipilla,2017-01-26,30.9,19.8,24.3,34.6,0.0
Melipilla,2017-01-27,29.3,17.2,22.5,33.0,0.0
Melipilla,2017-01-28,28.7,16.7,21.4,31.3,0.0
Melipilla,2017-01-29,28.4,16.2,21.5,31.4,0.0
Melipilla,2017-01-30,32.1,16.4,23.7,32.6,0.0
Melipilla,2017-01-31,29.0,16.4,21.2,31.3,0.0
Melipilla,2017-02-01,27.1,15.1,20.0,28.9,0.0
Melipilla,2017-02-02,23.9,12.4,17.4,24.6,0.0
Melipilla,2017-02-03,23.7,12.4,17.3,24.3,0.5
Melipilla,2017-02-04,25.0,15.0,19.6,25.7,0.1
Melipilla,2017-02-05,31.3,15.4,21.9,31.8,0.0
Melipilla,2017-02-06,28.9,15.8,20.8,30.1,0.0
Melipilla,2017-02-07,24.8,13.7,18.2,26.4,0.0
Melipilla,2017-02-08,25.7,14.0,18.7,26.2,0.0
Melipilla,2017-02-09,26.9,12.5,18.9,25.8,0.0
Melipilla,2017-02-10,27.0,13.8,19.3,27.7,0.0
Melipilla,2017-02-11,26.9,12.7,18.9,28.0,0.0
Melipilla,2017-02-12,29.5,14.2,20.2,31.3,0.0
Melipilla,2017-02-13,25.6,13.2,19.1,27.1,0.0
Melipilla,2017-02-14,25.1,15.2,19.1,26.8,0.0
Melipilla,2017-02-15,25.6,13.0,19.0,27.0,0.0
Melipilla,2017-02-16,25.0,12.9,18.5,26.4,0.0
Melipilla,2017-02-17,25.0,15.2,18.9,26.4,0.0
Melipilla,2017-02-18,27.6,11.7,19.2,27.9,0.0
Melipilla,2017-02-19,30.8,14.3,21.8,31.1,0.0
Melipilla,2017-02-20,31.3,17.1,22.7,32.4,0.0
Melipilla,2017-02-21,30.6,16.3,22.6,33.7,0.0
Melipilla,2017-02-22,27.5,16.9,21.7,30.0,0.0
Melipilla,2017-02-23,28.8,16.9,21.5,31.1,0.0
Melipilla,2017-02-24,29.7,17.2,21.8,32.2,0.0
Melipilla,2017-02-25,27.5,18.0,21.5,29.3,1.7
Melipilla,2017-02-26,28.7,16.6,21.4,31.0,0.0
Melipilla,2017-02-27,27.5,16.8,21.7,29.7,0.0
Melipilla,2017-02-28,27.5,16.7,21.5,30.1,0.0
Melipilla,2017-03-01,27.4,17.0,20.9,29.6,0.0
Melipilla,2017-03-02,27.3,17.0,21.8,26.1,0.0
Melipilla,2017-03-03,27.5,15.5,20.9,28.4,0.0
Melipilla,2017-03-04,27.4,12.4,19.5,27.4,0.0
Melipilla,2017-03-05,29.9,13.6,20.3,29.5,0.0
Melipilla,2017-03-06,31.8,16.0,21.9,29.9,0.0
Melipilla,2017-03-07,25.9,14.0,19.6,25.2,0.0
Melipilla,2017-03-08,25.5,11.4,17.6,23.8,0.8
Melipilla,2017-03-09,26.1,13.9,19.1,25.0,5.0
Melipilla,2017-03-10,27.4,13.4,19.4,25.5,0.0
Melipilla,2017-03-11,27.3,12.0,19.2,24.5,0.0
Melipilla,2017-03-12,34.0,11.4,21.6,31.4,0.0
Melipilla,2017-03-13,24.9,14.0,18.4,26.6,0.0
Melipilla,2017-03-14,25.2,13.4,17.8,25.6,0.0
Melipilla,2017-03-15,28.7,13.6,18.7,29.9,0.0
Melipilla,2017-03-16,24.9,13.6,18.2,26.0,0.0
Melipilla,2017-03-17,25.3,12.4,16.7,26.5,0.0
Melipilla,2017-03-18,26.1,12.3,17.6,27.1,0.0
Melipilla,2017-03-19,25.5,12.2,17.5,26.6,0.0
Melipilla,2017-03-20,26.7,13.0,18.0,27.1,0.0
Melipilla,2017-03-21,24.3,13.0,17.7,24.7,0.0
Melipilla,2017-03-22,23.4,12.3,16.5,24.4,0.0
Melipilla,2017-03-23,22.7,12.5,16.3,23.6,0.0
Melipilla,2017-03-24,22.0,14.1,16.8,22.1,0.0
Melipilla,2017-03-25,24.4,12.9,17.2,24.8,0.0
Melipilla,2017-03-26,24.7,13.2,17.5,24.2,0.0
Melipilla,2017-03-27,25.4,13.0,17.7,25.7,0.0
Melipilla,2017-03-28,24.6,13.1,17.5,24.8,0.0
Melipilla,2017-03-29,23.2,12.5,16.5,23.2,0.0
Melipilla,2017-03-30,25.1,11.0,17.3,24.7,0.0
Melipilla,2017-03-31,24.0,12.8,16.8,24.0,0.0
Melipilla,2017-04-01,19.6,11.7,14.8,18.9,0.3
Melipilla,2017-04-02,25.3,9.2,16.9,23.8,0.0
Melipilla,2017-04-03,25.4,12.3,17.5,23.3,0.0
Melipilla,2017-04-04,22.9,11.5,15.9,22.9,0.0
Melipilla,2017-04-05,26.9,12.0,18.1,26.0,0.0
Melipilla,2017-04-06,25.2,12.9,17.0,24.3,0.0
Melipilla,2017-04-07,18.6,12.1,15.0,17.1,10.4
Melipilla,2017-04-08,20.2,8.0,13.5,18.4,0.0
Melipilla,2017-04-09,22.6,8.5,14.7,21.2,0.0
Melipilla,2017-04-10,26.7,9.7,16.7,25.6,0.0
Melipilla,2017-04-11,27.1,11.1,17.6,27.3,0.0
Melipilla,2017-04-12,22.4,10.9,15.6,22.5,0.0
Melipilla,2017-04-13,22.8,10.7,15.3,23.1,0.0
Melipilla,2017-04-14,22.5,12.0,15.9,23.1,0.0
Melipilla,2017-04-15,24.6,10.5,16.6,24.2,0.0
Melipilla,2017-04-16,24.1,12.6,16.6,22.4,0.0
Melipilla,2017-04-17,22.1,11.4,15.1,21.6,0.0
Melipilla,2017-04-18,22.1,12.9,16.1,22.5,0.0
Melipilla,2017-04-19,22.1,11.7,15.9,22.8,0.5
Melipilla,2017-04-20,18.6,14.2,16.2,19.0,2.8
Melipilla,2017-04-21,24.7,12.1,17.6,24.2,0.0
Melipilla,2017-04-22,25.2,12.4,17.9,23.6,0.1
Melipilla,2017-04-23,20.6,10.2,15.5,17.7,0.0
Melipilla,2017-04-24,18.9,9.1,13.3,15.8,0.3
Melipilla,2017-04-25,19.4,9.2,13.7,17.9,0.4
Melipilla,2017-04-26,22.7,7.7,14.3,20.4,0.0
Melipilla,2017-04-27,24.2,8.3,16.0,21.8,0.0
Melipilla,2017-04-28,24.6,8.8,17.1,23.0,0.0
Melipilla,2017-04-29,25.4,9.8,17.8,24.6,0.0
Melipilla,2017-04-30,22.7,10.9,15.7,22.3,0.0
Melipilla,2017-05-01,21.0,9.1,12.7,21.4,0.0
Melipilla,2017-05-02,21.7,10.0,14.3,20.0,0.0
Melipilla,2017-05-03,23.6,8.8,15.1,21.8,0.0
Melipilla,2017-05-04,21.8,8.7,14.1,20.3,0.0
Melipilla,2017-05-05,18.9,7.2,12.9,17.9,0.0
Melipilla,2017-05-06,18.7,10.2,14.5,15.8,0.1
Melipilla,2017-05-07,15.5,12.2,13.8,15.7,19.3
Melipilla,2017-05-08,20.8,11.3,15.0,20.7,0.1
Melipilla,2017-05-09,19.8,11.2,14.3,19.9,0.0
Melipilla,2017-05-10,19.0,12.9,15.0,17.5,1.5
Melipilla,2017-05-11,15.5,13.1,13.9,13.8,30.1
Melipilla,2017-05-12,19.5,11.4,14.7,18.9,1.6
Melipilla,2017-05-13,21.3,12.2,15.7,20.6,0.1
Melipilla,2017-05-14,17.3,11.5,13.3,16.7,4.5
Melipilla,2017-05-15,17.8,7.9,12.1,17.1,0.0
Melipilla,2017-05-16,16.1,8.6,12.3,15.2,0.0
Melipilla,2017-05-17,17.4,8.2,12.5,15.8,0.5
Melipilla,2017-05-18,12.9,7.5,10.5,11.2,18.2
Melipilla,2017-05-19,15.4,4.1,9.6,13.5,0.0
Melipilla,2017-05-20,16.0,3.5,9.6,14.9,0.0
Melipilla,2017-05-21,17.0,5.5,11.1,15.4,0.0
Melipilla,2017-05-22,15.1,6.2,10.4,14.6,0.0
Melipilla,2017-05-23,12.8,7.4,9.8,11.8,0.0
Melipilla,2017-05-24,14.3,6.3,10.4,13.9,1.8
Melipilla,2017-05-25,16.3,9.0,11.7,15.1,2.5
Melipilla,2017-05-26,18.1,6.6,11.7,17.0,0.0
Melipilla,2017-05-27,17.7,6.4,11.2,16.7,0.0
Melipilla,2017-05-28,16.2,6.0,10.2,15.2,0.0
Melipilla,2017-05-29,16.4,7.4,11.1,15.6,0.0
Melipilla,2017-05-30,17.0,6.4,10.4,16.0,0.0
Melipilla,2017-05-31,16.8,5.6,10.1,16.1,0.0
Melipilla,2017-06-01,16.3,4.0,10.0,15.1,0.0
Melipilla,2017-06-02,13.4,5.7,9.0,11.6,0.0
Melipilla,2017-06-03,15.8,4.5,9.7,13.6,0.1
Melipilla,2017-06-04,15.5,4.9,9.6,13.6,0.0
Melipilla,2017-06-05,13.7,4.5,8.5,12.0,0.0
Melipilla,2017-06-06,14.5,2.5,8.0,12.8,0.0
Melipilla,2017-06-07,10.6,1.3,6.9,8.3,17.6
Melipilla,2017-06-08,13.1,5.6,8.7,10.8,0.9
Melipilla,2017-06-09,16.8,3.2,9.8,15.9,0.0
Melipilla,2017-06-10,17.6,1.9,10.0,16.0,0.0
Melipilla,2017-06-11,15.0,3.9,9.2,14.3,0.0
Melipilla,2017-06-12,15.1,4.4,8.6,13.9,0.0
Melipilla,2017-06-13,14.0,7.0,9.3,13.4,0.0
Melipilla,2017-06-14,15.8,6.7,10.3,14.7,0.0
Melipilla,2017-06-15,17.3,4.1,9.9,16.0,0.5
Melipilla,2017-06-16,16.1,9.6,12.3,13.8,30.7
Melipilla,2017-06-17,12.8,5.7,9.5,10.7,1.4
Melipilla,2017-06-18,13.0,0.1,6.7,9.9,0.0
Melipilla,2017-06-19,13.1,3.1,7.7,11.3,0.0
Melipilla,2017-06-20,11.2,6.5,9.1,9.3,0.2
Melipilla,2017-06-21,16.2,4.1,10.1,14.8,0.0
Melipilla,2017-06-22,12.5,10.1,11.3,12.3,66.3
Melipilla,2017-06-23,15.8,9.8,12.5,15.8,5.8
Melipilla,2017-06-24,16.2,9.2,12.0,16.1,0.0
Melipilla,2017-06-25,14.6,9.2,12.2,14.3,36.0
Melipilla,2017-06-26,14.5,10.6,12.3,13.3,30.8
Melipilla,2017-06-27,18.2,8.6,12.6,17.7,3.9
Melipilla,2017-06-28,16.8,5.3,10.7,16.0,0.0
Melipilla,2017-06-29,16.5,7.2,10.7,15.7,0.0
Melipilla,2017-06-30,18.8,4.9,11.5,18.5,0.0
Melipilla,2017-07-01,19.3,6.4,11.8,18.8,0.0
Melipilla,2017-07-02,14.8,7.5,10.1,14.6,0.1
Melipilla,2017-07-03,14.7,9.4,11.3,13.7,0.0
Melipilla,2017-07-04,10.8,4.8,9.0,9.0,14.7
Melipilla,2017-07-05,10.1,2.9,6.6,8.3,0.1
Melipilla,2017-07-06,16.4,2.6,9.6,15.2,0.0
Melipilla,2017-07-07,18.8,6.6,11.7,18.3,0.1
Melipilla,2017-07-08,14.8,6.8,10.4,14.6,0.0
Melipilla,2017-07-09,15.3,7.4,10.3,14.0,0.0
Melipilla,2017-07-10,15.1,7.0,9.6,14.3,0.2
Melipilla,2017-07-11,16.8,5.2,9.6,16.1,0.0
Melipilla,2017-07-12,15.4,4.9,9.7,13.3,0.0
Melipilla,2017-07-13,12.9,8.3,10.6,12.6,6.2
Melipilla,2017-07-14,13.2,7.0,9.2,11.4,0.1
Melipilla,2017-07-15,10.3,2.5,6.0,8.0,20.2
Melipilla,2017-07-16,11.0,0.8,5.2,7.9,0.0
Melipilla,2017-07-17,14.4,-0.2,6.7,12.1,0.0
Melipilla,2017-07-18,15.7,4.6,8.8,14.3,0.0
Melipilla,2017-07-19,17.5,3.6,9.6,16.5,0.0
Melipilla,2017-07-20,19.5,5.1,12.4,19.4,0.0
Melipilla,2017-07-21,15.3,4.1,11.2,14.3,0.1
Melipilla,2017-07-22,14.4,7.7,11.0,13.1,0.3
Melipilla,2017-07-23,13.7,6.0,10.0,12.9,0.0
Melipilla,2017-07-24,15.6,8.9,10.9,14.4,0.0
Melipilla,2017-07-25,13.9,5.6,8.8,11.9,0.0
Melipilla,2017-07-26,17.0,2.7,9.6,16.5,0.0
Melipilla,2017-07-27,14.3,3.7,7.6,12.6,0.0
Melipilla,2017-07-28,16.1,2.7,8.5,14.1,0.0
Melipilla,2017-07-29,14.0,4.8,8.9,12.6,0.0
Melipilla,2017-07-30,15.3,4.2,8.5,13.8,0.0
Melipilla,2017-07-31,15.4,5.5,9.5,14.4,0.0
Melipilla,2017-08-01,12.9,5.3,8.5,11.6,0.0
Melipilla,2017-08-02,16.1,3.5,9.3,15.5,0.0
Melipilla,2017-08-03,16.2,4.6,9.6,15.6,0.0
Melipilla,2017-08-04,13.3,7.1,9.0,12.5,0.0
Melipilla,2017-08-05,12.4,7.8,9.5,11.0,0.4
Melipilla,2017-08-06,17.0,6.3,10.8,15.9,0.0
Melipilla,2017-08-07,15.9,7.6,10.8,13.9,0.0
Melipilla,2017-08-08,18.7,5.7,11.3,18.2,0.0
Melipilla,2017-08-09,14.1,8.4,10.8,12.9,20.9
Melipilla,2017-08-10,13.7,8.9,10.7,11.5,25.2
Melipilla,2017-08-11,10.4,6.3,8.9,9.4,12.5
Melipilla,2017-08-12,13.4,1.7,8.0,11.5,0.0
Melipilla,2017-08-13,10.9,4.9,8.1,9.0,1.5
Melipilla,2017-08-14,16.4,5.0,10.5,15.5,0.0
Melipilla,2017-08-15,17.0,4.9,9.7,15.8,0.0
Melipilla,2017-08-16,16.7,4.3,10.1,16.3,0.0
Melipilla,2017-08-17,17.7,3.4,10.1,17.7,0.0
Melipilla,2017-08-18,10.6,8.3,9.3,10.1,20.3
Melipilla,2017-08-19,15.9,6.7,10.9,14.5,0.4
Melipilla,2017-08-20,18.2,3.6,10.9,17.9,0.0
Melipilla,2017-08-21,18.9,5.0,11.3,18.7,0.0
Melipilla,2017-08-22,14.9,5.5,9.9,13.1,6.8
Melipilla,2017-08-23,14.2,8.7,10.6,13.7,5.9
Melipilla,2017-08-24,15.0,6.7,10.3,14.1,0.0
Melipilla,2017-08-25,15.7,5.2,9.8,14.7,0.0
Melipilla,2017-08-26,14.8,6.3,10.0,13.7,0.0
Melipilla,2017-08-27,15.7,7.6,10.7,13.8,0.0
Melipilla,2017-08-28,12.2,6.4,9.1,10.6,6.6
Melipilla,2017-08-29,15.5,4.7,10.0,14.4,0.7
Melipilla,2017-08-30,17.3,4.2,10.1,16.6,0.0
Melipilla,2017-08-31,16.5,4.5,9.4,16.2,0.0
Melipilla,2017-09-01,16.7,7.1,10.8,15.8,0.3
Melipilla,2017-09-02,16.6,8.0,11.6,15.2,0.0
Melipilla,2017-09-03,15.0,6.4,10.4,12.9,0.0
Melipilla,2017-09-04,17.3,5.3,11.1,16.2,0.0
Melipilla,2017-09-05,16.4,6.1,10.9,14.8,0.0
Melipilla,2017-09-06,16.3,3.1,9.7,14.5,0.0
Melipilla,2017-09-07,15.7,4.9,9.2,15.3,0.0
Melipilla,2017-09-08,13.6,7.6,10.2,11.9,0.1
Melipilla,2017-09-09,13.0,7.7,10.4,11.3,0.9
Melipilla,2017-09-10,13.8,6.4,9.4,12.3,4.6
Melipilla,2017-09-11,14.6,4.5,9.1,12.7,0.0
Melipilla,2017-09-12,17.0,4.1,10.1,16.5,0.0
Melipilla,2017-09-13,16.9,8.4,11.5,16.5,0.1
