name,date,precipitation_mm
La Cisterna,2017-03-23,0.0
La Cisterna,2017-03-24,0.0
La Cisterna,2017-03-25,0.0
La Cisterna,2017-03-26,0.0
La Cisterna,2017-03-27,0.0
La Cisterna,2017-03-28,0.0
La Cisterna,2017-03-29,0.0
La Cisterna,2017-03-30,0.0
La Cisterna,2017-03-31,0.0
La Cisterna,2017-04-01,0.0
La Cisterna,2017-04-02,0.0
La Cisterna,2017-04-03,0.0
La Cisterna,2017-04-04,1.9423696139846185
La Cisterna,2017-04-05,0.0
La Cisterna,2017-04-06,0.0
La Cisterna,2017-04-07,0.0
La Cisterna,2017-04-08,0.0
La Cisterna,2017-04-09,0.0
La Cisterna,2017-04-10,0.0
La Cisterna,2017-04-11,0.0
La Cisterna,2017-04-12,0.0
La Cisterna,2017-04-13,0.0
La Cisterna,2017-04-14,0.0
La Cisterna,2017-04-15,0.1274628013071387
La Cisterna,2017-04-16,5.612775258343629
La Cisterna,2017-04-17,0.0
La Cisterna,2017-04-18,10.953826413010106
La Cisterna,2017-04-19,0.0
La Cisterna,2017-04-20,0.0
La Cisterna,2017-04-21,0.0
La Cisterna,2017-04-22,0.0
La Cisterna,2017-04-23,0.0
La Cisterna,2017-04-24,0.0
La Cisterna,2017-04-25,0.0
La Cisterna,2017-04-26,0.0
La Cisterna,2017-04-27,0.0
La Cisterna,2017-04-28,0.0
La Cisterna,2017-04-29,0.0
La Cisterna,2017-04-30,0.0
La Cisterna,2017-05-01,0.0
La Cisterna,2017-05-02,0.0
La Cisterna,2017-05-03,0.0
La Cisterna,2017-05-04,0.0
La Cisterna,2017-05-05,0.0
La Cisterna,2017-05-06,0.0
La Cisterna,2017-05-07,0.0
La Cisterna,2017-05-08,0.0
La Cisterna,2017-05-09,0.0
La Cisterna,2017-05-10,0.0
La Cisterna,2017-05-11,27.892142921987205
La Cisterna,2017-05-12,18.406009693338415
La Cisterna,2017-05-13,0.0
La Cisterna,2017-05-14,9.2973806304161
La Cisterna,2017-05-15,0.0
La Cisterna,2017-05-16,0.0
La Cisterna,2017-05-17,19.26843739519216
La Cisterna,2017-05-18,9.881432176840423
La Cisterna,2017-05-19,0.0
La Cisterna,2017-05-20,0.0
La Cisterna,2017-05-21,0.0
La Cisterna,2017-05-22,6.3025330774711845
La Cisterna,2017-05-23,15.621094222020622
La Cisterna,2017-05-24,9.318561602120448
La Cisterna,2017-05-25,3.196345972292351
La Cisterna,2017-05-26,0.0
La Cisterna,2017-05-27,0.0
La Cisterna,2017-05-28,0.0
La Cisterna,2017-05-29,0.0
La Cisterna,2017-05-30,0.0
La Cisterna,2017-05-31,0.0
La Cisterna,2017-06-01,0.0
La Cisterna,2017-06-02,0.0
La Cisterna,2017-06-03,5.616937430218013
La Cisterna,2017-06-04,0.0
La Cisterna,2017-06-05,0.0
La Cisterna,2017-06-06,0.0
La Cisterna,2017-06-07,11.471925244186863
La Cisterna,2017-06-08,0.0
La Cisterna,2017-06-09,0.0
La Cisterna,2017-06-10,0.0
La Cisterna,2017-06-11,0.0
La Cisterna,2017-06-12,0.0
La Cisterna,2017-06-13,0.0
La Cisterna,2017-06-14,0.0
La Cisterna,2017-06-15,0.0
La Cisterna,2017-06-16,0.0
La Cisterna,2017-06-17,0.0
La Cisterna,2017-06-18,0.0
La Cisterna,2017-06-19,0.0
La Cisterna,2017-06-20,20.92765336084848
La Cisterna,2017-06-21,8.339447165980484
La Cisterna,2017-06-22,11.675227531278976
La Cisterna,2017-06-23,5.003668669498328
La Cisterna,2017-06-24,11.62003995914652
La Cisterna,2017-06-25,3.3357787445338083
La Cisterna,2017-06-26,0.0
La Cisterna,2017-06-27,12.98596278103915
La Cisterna,2017-06-28,0.0
La Cisterna,2017-06-29,0.0
La Cisterna,2017-06-30,0.0
La Cisterna,2017-07-01,0.0
La Cisterna,2017-07-02,0.0
La Cisterna,2017-07-03,8.50385750664605
La Cisterna,2017-07-04,0.0
La Cisterna,2017-07-05,25.08742199522076
La Cisterna,2017-07-06,0.0
La Cisterna,2017-07-07,4.5535372001956205
La Cisterna,2017-07-08,4.5535372001956205
La Cisterna,2017-07-09,0.0
La Cisterna,2017-07-10,0.0
La Cisterna,2017-07-11,0.0
La Cisterna,2017-07-12,0.0
La Cisterna,2017-07-13,0.0
La Cisterna,2017-07-14,0.5568203010944405
La Cisterna,2017-07-15,0.0
La Cisterna,2017-07-16,0.0
La Cisterna,2017-07-17,0.0
La Cisterna,2017-07-18,0.0
La Cisterna,2017-07-19,0.0
La Cisterna,2017-07-20,0.0
La Cisterna,2017-07-21,0.0
La Cisterna,2017-07-22,0.0
La Cisterna,2017-07-23,0.0
La Cisterna,2017-07-24,0.0
La Cisterna,2017-07-25,0.0
La Cisterna,2017-07-26,0.0
La Cisterna,2017-07-27,0.0
La Cisterna,2017-07-28,0.0
La Cisterna,2017-07-29,0.0
La Cisterna,2017-07-30,0.0
La Cisterna,2017-07-31,0.0
La Cisterna,2017-08-01,2.7426406060806423
La Cisterna,2017-08-02,0.0
La Cisterna,2017-08-03,0.0
La Cisterna,2017-08-04,0.0
La Cisterna,2017-08-05,0.0
La Cisterna,2017-08-06,2.0027649137708874
La Cisterna,2017-08-07,8.01105965508355
La Cisterna,2017-08-08,0.0
La Cisterna,2017-08-09,8.084448515766798
La Cisterna,2017-08-10,6.008295213333284
La Cisterna,2017-08-11,4.931791074348219
La Cisterna,2017-08-12,0.0
La Cisterna,2017-08-13,0.0
La Cisterna,2017-08-14,0.0
La Cisterna,2017-08-15,4.931791074348219
La Cisterna,2017-08-16,0.0
La Cisterna,2017-08-17,0.0
La Cisterna,2017-08-18,6.126504960686269
La Cisterna,2017-08-19,6.126504960686269
La Cisterna,2017-08-20,0.0
La Cisterna,2017-08-21,0.0
La Cisterna,2017-08-22,0.0
La Cisterna,2017-08-23,8.705422767485032
La Cisterna,2017-08-24,0.0
La Cisterna,2017-08-25,0.0
La Cisterna,2017-08-26,0.4711713309239859
La Cisterna,2017-08-27,0.0
La Cisterna,2017-08-28,0.0
La Cisterna,2017-08-29,0.0
La Cisterna,2017-08-30,0.0
La Cisterna,2017-08-31,0.0
La Cisterna,2017-09-01,0.0
La Cisterna,2017-09-02,0.0
La Cisterna,2017-09-03,0.0
La Cisterna,2017-09-04,0.0
La Cisterna,2017-09-05,4.6660652738628965
La Cisterna,2017-09-06,0.0
La Cisterna,2017-09-07,0.0
La Cisterna,2017-09-08,0.0
La Cisterna,2017-09-09,0.0
La Cisterna,2017-09-10,0.0
La Cisterna,2017-09-11,0.0
La Cisterna,2017-09-12,0.0
La Cisterna,2017-09-13,0.0
La Cisterna,2017-09-14,0.0
La Cisterna,2017-09-15,0.0
La Cisterna,2017-09-16,0.0
La Cisterna,2017-09-17,0.0
La Cisterna,2017-09-18,0.0
La Cisterna,2017-09-19,0.0
La Cisterna,2017-09-20,0.0
La Cisterna,2017-09-21,0.0
La Cisterna,2017-09-22,0.0
La Cisterna,2017-09-23,0.0
La Cisterna,2017-09-24,0.0
La Cisterna,2017-09-25,0.0
La Cisterna,2017-09-26,0.0
La Cisterna,2017-09-27,0.0
La Cisterna,2017-09-28,0.0
La Cisterna,2017-09-29,1.6067763892087068
La Cisterna,2017-09-30,5.325852736078128
La Cisterna,2017-10-01,0.0
La Cisterna,2017-10-02,0.0
La Cisterna,2017-10-03,0.0
La Cisterna,2017-10-04,9.891547154898594
La Cisterna,2017-10-05,2.8261561803143436
La Cisterna,2017-10-06,0.0
La Cisterna,2017-10-07,0.0
La Cisterna,2017-10-08,0.0
La Cisterna,2017-10-09,0.0
La Cisterna,2017-10-10,0.0
La Cisterna,2017-10-11,0.0
La Cisterna,2017-10-12,0.0
La Cisterna,2017-10-13,0.0
La Cisterna,2017-10-14,0.0
La Cisterna,2017-10-15,0.0
La Cisterna,2017-10-16,0.0
La Cisterna,2017-10-17,0.0
La Cisterna,2017-10-18,0.0
La Cisterna,2017-10-19,0.0
La Cisterna,2017-10-20,0.0
La Cisterna,2017-10-21,0.0
La Cisterna,2017-10-22,0.0
La Cisterna,2017-10-23,0.0
La Cisterna,2017-10-24,0.0
La Cisterna,2017-10-25,0.0
La Cisterna,2017-10-26,0.0
La Cisterna,2017-10-27,0.0
La Cisterna,2017-10-28,0.0
La Cisterna,2017-10-29,0.0
La Cisterna,2017-10-30,0.0
La Cisterna,2017-10-31,0.5555505246827097
La Cisterna,2017-11-01,1.1599387099044491
La Cisterna,2017-11-02,0.5799693549522246
La Cisterna,2017-11-03,0.0
La Cisterna,2017-11-04,0.0
La Cisterna,2017-11-05,0.0
La Cisterna,2017-11-06,0.3657799098226759
La Cisterna,2017-11-07,0.0454632152210582
La Cisterna,2017-11-08,0.0
La Cisterna,2017-11-09,0.0
La Cisterna,2017-11-10,0.0
La Cisterna,2017-11-11,0.0
La Cisterna,2017-11-12,0.0
La Cisterna,2017-11-13,0.0
La Cisterna,2017-11-14,0.0
La Cisterna,2017-11-15,0.0
La Cisterna,2017-11-16,0.0
La Cisterna,2017-11-17,0.0
La Cisterna,2017-11-18,0.0
La Cisterna,2017-11-19,0.0
La Cisterna,2017-11-20,0.0
La Cisterna,2017-11-21,0.0
La Cisterna,2017-11-22,0.0
La Cisterna,2017-11-23,0.0
La Cisterna,2017-11-24,0.0
La Cisterna,2017-11-25,0.0
La Cisterna,2017-11-26,0.0
La Cisterna,2017-11-27,0.0
La Cisterna,2017-11-28,0.0
La Cisterna,2017-11-29,0.0
La Cisterna,2017-11-30,0.0
La Cisterna,2017-12-01,0.0
La Cisterna,2017-12-02,0.0
La Cisterna,2017-12-03,0.0
La Cisterna,2017-12-04,0.0
La Cisterna,2017-12-05,0.0
La Cisterna,2017-12-06,0.0
La Cisterna,2017-12-07,0.0
La Cisterna,2017-12-08,0.0
La Cisterna,2017-12-09,0.0
La Cisterna,2017-12-10,0.0
La Cisterna,2017-12-11,0.0
La Cisterna,2017-12-12,0.0
La Cisterna,2017-12-13,0.0
La Cisterna,2017-12-14,0.0
La Cisterna,2017-12-15,0.0
La Cisterna,2017-12-16,0.0
La Cisterna,2017-12-17,0.0
La Cisterna,2017-12-18,0.0
La Cisterna,2017-12-19,0.0
La Cisterna,2017-12-20,0.0
La Cisterna,2017-12-21,0.0
La Cisterna,2017-12-22,0.0
La Cisterna,2017-12-23,0.0
La Cisterna,2017-12-24,0.0
La Cisterna,2017-12-25,0.0
La Cisterna,2017-12-26,0.0
La Cisterna,2017-12-27,0.0
La Cisterna,2017-12-28,0.0
La Cisterna,2017-12-29,0.0
La Cisterna,2017-12-30,0.0
La Cisterna,2017-12-31,0.0
La Cisterna,2018-01-01,0.0
La Cisterna,2018-01-02,0.0
La Cisterna,2018-01-03,0.0
La Cisterna,2018-01-04,0.0
La Cisterna,2018-01-05,0.0
La Cisterna,2018-01-06,0.0
La Cisterna,2018-01-07,0.0
La Cisterna,2018-01-08,0.0
La Cisterna,2018-01-09,0.0
La Cisterna,2018-01-10,0.0
La Cisterna,2018-01-11,0.0
La Cisterna,2018-01-12,0.0
La Cisterna,2018-01-13,0.0
La Cisterna,2018-01-14,0.0
La Cisterna,2018-01-15,0.0
La Cisterna,2018-01-16,0.0
La Cisterna,2018-01-17,0.0
La Cisterna,2018-01-18,0.0
La Cisterna,2018-01-19,0.0
La Cisterna,2018-01-20,0.0
La Cisterna,2018-01-21,0.1171970560093118
La Cisterna,2018-01-22,0.0
La Cisterna,2018-01-23,0.0
La Cisterna,2018-01-24,0.0
La Cisterna,2018-01-25,0.0
La Cisterna,2018-01-26,0.0
La Cisterna,2018-01-27,0.0
La Cisterna,2018-01-28,0.0
La Cisterna,2018-01-29,0.1176442329329673
La Cisterna,2018-01-30,0.0
La Cisterna,2018-01-31,0.0
La Cisterna,2018-02-01,0.0
La Cisterna,2018-02-02,0.0
La Cisterna,2018-02-03,0.0
La Cisterna,2018-02-04,0.0
La Cisterna,2018-02-05,0.0
La Cisterna,2018-02-06,0.1665475248086332
La Cisterna,2018-02-07,0.0
La Cisterna,2018-02-08,0.0
La Cisterna,2018-02-09,0.0
La Cisterna,2018-02-10,0.0
La Cisterna,2018-02-11,0.0
La Cisterna,2018-02-12,0.0
La Cisterna,2018-02-13,0.0
La Cisterna,2018-02-14,0.0
La Cisterna,2018-02-15,0.1686613872797802
La Cisterna,2018-02-16,0.0
La Cisterna,2018-02-17,0.0
La Cisterna,2018-02-18,0.0
La Cisterna,2018-02-19,0.0
La Cisterna,2018-02-20,0.0
La Cisterna,2018-02-21,0.0
La Cisterna,2018-02-22,0.0
La Cisterna,2018-02-23,0.0
La Cisterna,2018-02-24,0.0
La Cisterna,2018-02-25,0.0
La Cisterna,2018-02-26,0.0
La Cisterna,2018-02-27,0.0
La Cisterna,2018-02-28,0.0
La Cisterna,2018-03-01,0.0
La Cisterna,2018-03-02,0.1469330354170366
La Cisterna,2018-03-03,0.0
La Cisterna,2018-03-04,0.0
La Cisterna,2018-03-05,0.0
La Cisterna,2018-03-06,0.0
La Cisterna,2018-03-07,0.0
La Cisterna,2018-03-08,0.0
La Cisterna,2018-03-09,0.0
La Cisterna,2018-03-10,0.0
La Cisterna,2018-03-11,0.0
La Cisterna,2018-03-12,0.0
La Cisterna,2018-03-13,0.0
La Cisterna,2018-03-14,0.0
La Cisterna,2018-03-15,0.0
La Cisterna,2018-03-16,0.0
La Cisterna,2018-03-17,0.0
La Cisterna,2018-03-18,0.1412365171644422
La Cisterna,2018-03-19,0.0
La Cisterna,2018-03-20,0.0
La Cisterna,2018-03-21,0.0
La Cisterna,2018-03-22,0.0
La Cisterna,2018-03-23,0.0
La Cisterna,2018-03-24,0.0
La Cisterna,2018-03-25,0.0
La Cisterna,2018-03-26,0.0
La Cisterna,2018-03-27,0.0
La Cisterna,2018-03-28,0.0
La Cisterna,2018-03-29,0.0
La Cisterna,2018-03-30,0.0
La Cisterna,2018-03-31,0.0
La Cisterna,2018-04-01,0.0
La Cisterna,2018-04-02,0.0
La Cisterna,2018-04-03,0.0
La Cisterna,2018-04-04,0.0
La Cisterna,2018-04-05,0.0
La Cisterna,2018-04-06,0.0
La Cisterna,2018-04-07,0.0
La Cisterna,2018-04-08,0.0
La Cisterna,2018-04-09,0.0
La Cisterna,2018-04-10,0.0
La Cisterna,2018-04-11,0.0
La Cisterna,2018-04-12,0.0
La Cisterna,2018-04-13,0.0
La Cisterna,2018-04-14,0.0
La Cisterna,2018-04-15,0.0
La Cisterna,2018-04-16,1.869493301468666
La Cisterna,2018-04-17,0.0
La Cisterna,2018-04-18,0.0
La Cisterna,2018-04-19,0.0
La Cisterna,2018-04-20,0.0
La Cisterna,2018-04-21,0.0
La Cisterna,2018-04-22,0.0
La Cisterna,2018-04-23,2.497467609366985
La Cisterna,2018-04-24,0.0
La Cisterna,2018-04-25,0.0
La Cisterna,2018-04-26,0.0
La Cisterna,2018-04-27,0.0
La Cisterna,2018-04-28,3.589889439669523
La Cisterna,2018-04-29,0.0
La Cisterna,2018-04-30,1.7949447198347614
La Cisterna,2018-05-01,0.0
La Cisterna,2018-05-02,0.0
La Cisterna,2018-05-03,0.0
La Cisterna,2018-05-04,0.0
La Cisterna,2018-05-05,0.0
La Cisterna,2018-05-06,0.0
La Cisterna,2018-05-07,0.0
La Cisterna,2018-05-08,4.799686080277568
La Cisterna,2018-05-09,4.954519459695527
La Cisterna,2018-05-10,0.1548333794179588
La Cisterna,2018-05-11,0.0
La Cisterna,2018-05-12,0.0
La Cisterna,2018-05-13,2.4316297757505168
La Cisterna,2018-05-14,4.8632595515010335
La Cisterna,2018-05-15,9.627482260116423
La Cisterna,2018-05-16,0.0
La Cisterna,2018-05-17,0.0
La Cisterna,2018-05-18,0.0
La Cisterna,2018-05-19,0.0
La Cisterna,2018-05-20,0.0
La Cisterna,2018-05-21,0.0
La Cisterna,2018-05-22,0.0
La Cisterna,2018-05-23,0.0
La Cisterna,2018-05-24,0.0
La Cisterna,2018-05-25,0.0
La Cisterna,2018-05-26,0.0
La Cisterna,2018-05-27,0.0
La Cisterna,2018-05-28,22.17386209121858
La Cisterna,2018-05-29,22.17386209121858
La Cisterna,2018-05-30,0.0
La Cisterna,2018-05-31,0.0
La Cisterna,2018-06-01,0.0
La Cisterna,2018-06-02,0.0
La Cisterna,2018-06-03,0.0
La Cisterna,2018-06-04,0.0
La Cisterna,2018-06-05,5.9787764260263145
La Cisterna,2018-06-06,0.0
La Cisterna,2018-06-07,0.0
La Cisterna,2018-06-08,0.0
La Cisterna,2018-06-09,18.57094970857254
La Cisterna,2018-06-10,5.305984843860973
La Cisterna,2018-06-11,14.02231966847121
La Cisterna,2018-06-12,0.0
La Cisterna,2018-06-13,4.67410641005545
La Cisterna,2018-06-14,0.0
La Cisterna,2018-06-15,0.0
La Cisterna,2018-06-16,0.0
La Cisterna,2018-06-17,0.0
La Cisterna,2018-06-18,0.0
La Cisterna,2018-06-19,0.0
La Cisterna,2018-06-20,0.0
La Cisterna,2018-06-21,0.0
La Cisterna,2018-06-22,0.0
La Cisterna,2018-06-23,0.0
La Cisterna,2018-06-24,4.324866458623096
La Cisterna,2018-06-25,0.0
La Cisterna,2018-06-26,0.0
La Cisterna,2018-06-27,0.0
La Cisterna,2018-06-28,1.988609330822723
La Cisterna,2018-06-29,0.0
La Cisterna,2018-06-30,0.0
La Cisterna,2018-07-01,0.0
La Cisterna,2018-07-02,0.0
La Cisterna,2018-07-03,6.16485121755889
La Cisterna,2018-07-04,18.098703461464005
La Cisterna,2018-07-05,0.1319500797926777
La Cisterna,2018-07-06,0.0
La Cisterna,2018-07-07,0.0
La Cisterna,2018-07-08,0.0
La Cisterna,2018-07-09,0.0
La Cisterna,2018-07-10,0.0
La Cisterna,2018-07-11,0.0
La Cisterna,2018-07-12,0.0
La Cisterna,2018-07-13,0.0
La Cisterna,2018-07-14,0.0
La Cisterna,2018-07-15,7.39638788531525
La Cisterna,2018-07-16,0.0
La Cisterna,2018-07-17,0.0
La Cisterna,2018-07-18,0.0
La Cisterna,2018-07-19,0.0
La Cisterna,2018-07-20,0.0
La Cisterna,2018-07-21,0.1129664411448469
La Cisterna,2018-07-22,12.410112178686894
La Cisterna,2018-07-23,0.0
La Cisterna,2018-07-24,0.0
La Cisterna,2018-07-25,0.0
La Cisterna,2018-07-26,0.0
La Cisterna,2018-07-27,5.876458187295932
La Cisterna,2018-07-28,0.0
La Cisterna,2018-07-29,0.0
La Cisterna,2018-07-30,0.0
La Cisterna,2018-07-31,0.0
La Cisterna,2018-08-01,0.0
La Cisterna,2018-08-02,0.0
La Cisterna,2018-08-03,0.9754804228291366
La Cisterna,2018-08-04,1.064735360819884
La Cisterna,2018-08-05,0.0
La Cisterna,2018-08-06,7.400704557245427
La Cisterna,2018-08-07,0.0891279644436306
La Cisterna,2018-08-08,0.0
La Cisterna,2018-08-09,0.0
La Cisterna,2018-08-10,0.0
La Cisterna,2018-08-11,1.735342594108196
La Cisterna,2018-08-12,0.0
La Cisterna,2018-08-13,0.0
La Cisterna,2018-08-14,0.0
La Cisterna,2018-08-15,0.0
La Cisterna,2018-08-16,0.0
La Cisterna,2018-08-17,0.0
La Cisterna,2018-08-18,3.2749342918396
La Cisterna,2018-08-19,0.0
La Cisterna,2018-08-20,0.0
La Cisterna,2018-08-21,0.0
La Cisterna,2018-08-22,3.5580668280823065
La Cisterna,2018-08-23,0.0
La Cisterna,2018-08-24,0.0
La Cisterna,2018-08-25,0.0
La Cisterna,2018-08-26,0.0
La Cisterna,2018-08-27,0.0
La Cisterna,2018-08-28,0.0
La Cisterna,2018-08-29,0.0
La Cisterna,2018-08-30,3.667772560408621
La Cisterna,2018-08-31,0.0
La Cisterna,2018-09-01,0.0
La Cisterna,2018-09-02,0.0
La Cisterna,2018-09-03,0.0
La Cisterna,2018-09-04,0.0
La Cisterna,2018-09-05,0.0
La Cisterna,2018-09-06,0.0
La Cisterna,2018-09-07,0.0
La Cisterna,2018-09-08,0.0
La Cisterna,2018-09-09,0.0
La Cisterna,2018-09-10,0.0
La Cisterna,2018-09-11,0.0
La Cisterna,2018-09-12,0.0788372550347838
La Cisterna,2018-09-13,0.0
La Cisterna,2018-09-14,0.0
La Cisterna,2018-09-15,0.0
La Cisterna,2018-09-16,0.0
La Cisterna,2018-09-17,2.0041445806773024
La Cisterna,2018-09-18,3.636398736876671
La Cisterna,2018-09-19,1.8181993684383355
La Cisterna,2018-09-20,1.7252267671353891
La Cisterna,2018-09-21,0.0
La Cisterna,2018-09-22,0.0
La Cisterna,2018-09-23,0.0
La Cisterna,2018-09-24,1.8516830374496152
La Cisterna,2018-09-25,0.0479897055963073
La Cisterna,2018-09-26,1.2447216233821832
La Cisterna,2018-09-27,1.8118846657300236
La Cisterna,2018-09-28,1.8118846657300236
La Cisterna,2018-09-29,0.0
La Cisterna,2018-09-30,1.8118846657300236
La Cisterna,2018-10-01,0.0
La Cisterna,2018-10-02,0.0
La Cisterna,2018-10-03,0.0
La Cisterna,2018-10-04,0.0
La Cisterna,2018-10-05,0.0
La Cisterna,2018-10-06,0.0
La Cisterna,2018-10-07,0.1013962235113587
La Cisterna,2018-10-08,3.839915605506511
La Cisterna,2018-10-09,0.0
La Cisterna,2018-10-10,0.0
La Cisterna,2018-10-11,0.0
La Cisterna,2018-10-12,0.0
La Cisterna,2018-10-13,0.0
La Cisterna,2018-10-14,0.0
La Cisterna,2018-10-15,0.0
La Cisterna,2018-10-16,2.6834704731449937
La Cisterna,2018-10-17,0.0
La Cisterna,2018-10-18,0.0
La Cisterna,2018-10-19,0.0
La Cisterna,2018-10-20,0.0
La Cisterna,2018-10-21,0.0
La Cisterna,2018-10-22,0.0
La Cisterna,2018-10-23,0.0
La Cisterna,2018-10-24,0.0
La Cisterna,2018-10-25,0.0
La Cisterna,2018-10-26,0.0
La Cisterna,2018-10-27,0.0
La Cisterna,2018-10-28,0.0
La Cisterna,2018-10-29,0.0
La Cisterna,2018-10-30,0.0
La Cisterna,2018-10-31,0.0
La Cisterna,2018-11-01,0.0
La Cisterna,2018-11-02,0.0
La Cisterna,2018-11-03,0.0
La Cisterna,2018-11-04,0.0
La Cisterna,2018-11-05,0.0
La Cisterna,2018-11-06,0.0
La Cisterna,2018-11-07,0.0
La Cisterna,2018-11-08,0.0
La Cisterna,2018-11-09,0.0
La Cisterna,2018-11-10,0.0
La Cisterna,2018-11-11,0.0
La Cisterna,2018-11-12,0.0
La Cisterna,2018-11-13,0.0
La Cisterna,2018-11-14,0.0
La Cisterna,2018-11-15,0.0
La Cisterna,2018-11-16,0.0
La Cisterna,2018-11-17,0.0
La Cisterna,2018-11-18,0.0
La Cisterna,2018-11-19,0.0
La Cisterna,2018-11-20,0.0
La Cisterna,2018-11-21,0.0
La Cisterna,2018-11-22,0.0
La Cisterna,2018-11-23,0.0
La Cisterna,2018-11-24,0.0
La Cisterna,2018-11-25,0.0
La Cisterna,2018-11-26,0.0
La Cisterna,2018-11-27,0.0
La Cisterna,2018-11-28,0.0
La Cisterna,2018-11-29,0.0
La Cisterna,2018-11-30,0.0
La Cisterna,2018-12-01,0.0
La Cisterna,2018-12-02,0.0
La Cisterna,2018-12-03,0.0
La Cisterna,2018-12-04,0.1847515852764399
La Cisterna,2018-12-05,0.1847515852764399
La Cisterna,2018-12-06,0.0
La Cisterna,2018-12-07,0.0
La Cisterna,2018-12-08,0.0
La Cisterna,2018-12-09,0.0
La Cisterna,2018-12-10,0.0
La Cisterna,2018-12-11,0.0
La Cisterna,2018-12-12,0.0
La Cisterna,2018-12-13,0.0
La Cisterna,2018-12-14,0.0
La Cisterna,2018-12-15,0.0
La Cisterna,2018-12-16,0.0
La Cisterna,2018-12-17,0.0
La Cisterna,2018-12-18,0.0
La Cisterna,2018-12-19,0.0
La Cisterna,2018-12-20,0.0
La Cisterna,2018-12-21,2.1741378977730154e-07
La Cisterna,2018-12-22,0.0
La Cisterna,2018-12-23,0.0055279635419749
La Cisterna,2018-12-24,0.0350593075607762
La Cisterna,2018-12-25,0.0015647162993748
La Cisterna,2018-12-26,0.0
La Cisterna,2018-12-27,0.0
La Cisterna,2018-12-28,0.0
La Cisterna,2018-12-29,0.0
La Cisterna,2018-12-30,0.0
La Cisterna,2018-12-31,0.0
La Cisterna,2019-01-01,0.0
La Cisterna,2019-01-02,0.0
La Cisterna,2019-01-03,0.0
La Cisterna,2019-01-04,0.0
La Cisterna,2019-01-05,0.0
La Cisterna,2019-01-06,0.0
La Cisterna,2019-01-07,0.0
La Cisterna,2019-01-08,0.0
La Cisterna,2019-01-09,0.0
La Cisterna,2019-01-10,0.0
La Cisterna,2019-01-11,0.0
La Cisterna,2019-01-12,0.0
La Cisterna,2019-01-13,0.0
La Cisterna,2019-01-14,0.0
La Cisterna,2019-01-15,0.0
La Cisterna,2019-01-16,0.0
La Cisterna,2019-01-17,0.1166299087832672
La Cisterna,2019-01-18,0.0
La Cisterna,2019-01-19,0.0
La Cisterna,2019-01-20,0.0
La Cisterna,2019-01-21,0.0
La Cisterna,2019-01-22,0.0
La Cisterna,2019-01-23,0.0
La Cisterna,2019-01-24,0.0
La Cisterna,2019-01-25,0.1187182243424232
La Cisterna,2019-01-26,0.0
La Cisterna,2019-01-27,0.0
La Cisterna,2019-01-28,0.0
La Cisterna,2019-01-29,0.0
La Cisterna,2019-01-30,0.0
La Cisterna,2019-01-31,0.0
La Cisterna,2019-02-01,0.0
La Cisterna,2019-02-02,0.0
La Cisterna,2019-02-03,0.0
La Cisterna,2019-02-04,0.0
La Cisterna,2019-02-05,0.0
La Cisterna,2019-02-06,0.0
La Cisterna,2019-02-07,0.0
La Cisterna,2019-02-08,0.1634232877480863
La Cisterna,2019-02-09,0.0
La Cisterna,2019-02-10,0.0
La Cisterna,2019-02-11,0.0
La Cisterna,2019-02-12,0.0
La Cisterna,2019-02-13,0.0
La Cisterna,2019-02-14,0.0
La Cisterna,2019-02-15,0.0
La Cisterna,2019-02-16,0.0
La Cisterna,2019-02-17,0.1722897230976759
La Cisterna,2019-02-18,0.0
La Cisterna,2019-02-19,0.0
La Cisterna,2019-02-20,0.0
La Cisterna,2019-02-21,0.0
La Cisterna,2019-02-22,0.0
La Cisterna,2019-02-23,0.0
La Cisterna,2019-02-24,0.0
La Cisterna,2019-02-25,0.0
La Cisterna,2019-02-26,0.0
La Cisterna,2019-02-27,0.0
La Cisterna,2019-02-28,0.0
La Cisterna,2019-03-01,0.0
La Cisterna,2019-03-02,0.0
La Cisterna,2019-03-03,0.0
La Cisterna,2019-03-04,0.0
La Cisterna,2019-03-05,0.0
La Cisterna,2019-03-06,0.0
La Cisterna,2019-03-07,0.0
La Cisterna,2019-03-08,0.0
La Cisterna,2019-03-09,0.0
La Cisterna,2019-03-10,0.0
La Cisterna,2019-03-11,0.0
La Cisterna,2019-03-12,0.0
La Cisterna,2019-03-13,0.0
La Cisterna,2019-03-14,0.0
La Cisterna,2019-03-15,0.0
La Cisterna,2019-03-16,0.0
La Cisterna,2019-03-17,0.0
La Cisterna,2019-03-18,0.0
La Cisterna,2019-03-19,0.0
La Cisterna,2019-03-20,0.0
La Cisterna,2019-03-21,0.0
La Cisterna,2019-03-22,0.0
La Cisterna,2019-03-23,0.0
La Cisterna,2019-03-24,0.0
La Cisterna,2019-03-25,0.0
La Cisterna,2019-03-26,0.0
La Cisterna,2019-03-27,0.0
La Cisterna,2019-03-28,0.0
La Cisterna,2019-03-29,0.0
La Cisterna,2019-03-30,1.9793043774787824
La Cisterna,2019-03-31,0.0
La Cisterna,2019-04-01,0.0
La Cisterna,2019-04-02,0.0
La Cisterna,2019-04-03,0.0
La Cisterna,2019-04-04,0.0
La Cisterna,2019-04-05,0.0
La Cisterna,2019-04-06,0.0
La Cisterna,2019-04-07,0.0
La Cisterna,2019-04-08,0.0
La Cisterna,2019-04-09,0.0
